Calculated pChEMBL,SMILES,old/new
7.44,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CCC[C@@H](N)C3)c2C)cc1F,old
5.53,Nc1ccc(/C=C/c2ccnc(-c3ccccc3O)c2)cc1,old
5.07,Cl.O=C(/C=C/c1cccc(O)c1)Nc1cccc(OCC2CCNCC2)c1,old
5.21,Cc1ccc(CSc2nc3nc(C)cc(NN)n3n2)cc1,old
6.62,Fc1ccc([C@@H]2C[C@H]2NC2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,old
7.26,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CCC[C@H](N)C3)c2C)cc1F,old
4.76,COc1ccc(CSc2nc3nc(C)cc(Nc4ccc(N5CCN(C)CC5)cc4)n3n2)cc1,old
4.49,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc([N+](=O)[O-])cc3)nc2n1,old
6.67,FC(F)(F)Cc1cc2c(N3CCC(N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,old
4.05,O=C(CCn1cncn1)N1CCC(C2=NN=C(c3ccccc3Cl)C2)CC1,old
5.09,Cc1cc(NN)n2nc(SCc3ccc(F)cc3)nc2n1,old
4.5,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2ncnc2n1,old
5.21,COc1cc(/C=C/C(=O)Nc2ccc(CCC(=O)NO)cc2)ccc1O,old
5.04,Nc1ccc(/C=C/c2ccnc(-c3cc(F)ccc3O)c2)cc1,old
8.13,CN[C@H]1CCN(C(=O)c2nc(-c3ccc(C#N)c(F)c3)n(-c3ccc4nn(C)c(Cl)c4c3)c2C)C1,old
5.02,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12,old
4.93,Nc1cccc(/C=C/c2ccnc(-c3cc(F)ccc3O)c2)c1,old
4.69,C=C1C(=O)OCC1C(O)c1cn(Cc2ccccc2)c2ccccc12,old
6.73,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1,old
4.91,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccccc3)nc2n1,old
7.84,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CCC[C@@H](N)C3)c2C)cc1,old
4.09,CCCn1c(SCC(=O)Nc2ccc([N+](=O)[O-])cc2Cl)nc2c1c(=O)[nH]c(=O)n2C,old
4.72,Cc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)o1,old
6.68,O=C(CCC1NC(=O)NC1=O)NCCc1c[nH]c2ccccc12,old
7.82,Cc1c(C(=O)N2CCC[C@@H](N)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc2c(cnn2C)c1,old
4.94,COc1cc(/C=C/C(=O)Nc2ccc(CCC(=O)O)cc2)ccc1O,old
4.67,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(Cl)c(F)c3)nc2n1,old
6.44,N/C(=N\O)c1cccc(/C=C/c2ccnc(-c3ccccc3O)c2)c1,old
7.87,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N[C@@H]3CCCNC3)c2C)cc1F,old
8.12,Cc1c(C(=O)N2CCC[C@@H](N)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc2nn(C)c(Cl)c2c1,old
5.74,COc1cc(/C=C/C(=O)Nc2cccc(OCC3CCNCC3)c2)ccc1O.Cl,old
5.85,COc1cc(/C=C/C(=O)Nc2ccc(CC(=O)NN)cc2)ccc1O,old
4.83,C#CCSc1nc2nc(C)cc(Nc3ccc(N4CCN(C)CC4)cc3)n2n1,old
7.52,Cc1c(C(=O)N2CC[C@H](N(C)C)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1cc2cn(C)nc2cc1F,old
7.72,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CC[C@H](N)C3)c2C)cc1F,old
8.77,O=C(N/N=C1\CCc2c(Cl)ccc(O)c21)c1cccc(S(=O)(=O)N2CCOCC2)c1,old
4.6,Cc1cc(NN)n2nc(SCCCc3ccccc3)nc2n1,old
5.24,COc1cc(/C=C/C(=O)Nc2ccc(CC(=O)NO)cc2)ccc1O,old
5.63,Cc1cc(NN)n2nc(SCc3ccc(C(F)(F)F)cc3)nc2n1,old
5.23,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)nc2)c2ccccc12,old
4.59,Cc1ccc(CSc2nc3nc(C)cc(Nc4ccc(N5CCN(C)CC5)cc4)n3n2)cc1,old
5.09,C=CCSc1nc2nc(C)cc(NN)n2n1,old
4.42,CCc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2ncnc2n1,old
4.79,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3csc4ccc(Cl)cc34)nc2n1,old
4.55,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCCc3ccccc3)nc2n1,old
4.64,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(Br)cc3)nc2n1,old
5.59,COc1cc(/C=C/C(=O)Nc2ccc(C(=O)NO)cc2)ccc1O,old
5.4,COc1cc(/C=C/C(=O)Nc2ccc(NC(=N)N)cc2)ccc1O,old
5.32,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,old
6.52,Nc1cccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)c1,old
5.85,COc1cc(/C=C/C(=O)Nc2cccc(COc3ccc(OC4CCNCC4)cc3)c2)ccc1O.Cl,old
6.14,N/C(=N\O)c1cccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)c1,old
5.05,CCCn1c(SCc2cccc(C)c2)nc2c1c(=O)[nH]c(=O)n2C,old
4.85,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(C(F)(F)F)cc3)nc2n1,old
5.21,COc1cc(/C=C/C(=O)Nc2ccccc2O)ccc1O,old
4.11,Cc1ccc(NC(=O)CCC(=O)c2c[nH]c3ccccc23)cc1,old
7.46,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N[C@H]3CCCNC3)c2C)cc1F,old
4.7,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3c(Cl)cccc3Cl)nc2n1,old
4.85,CCCn1c(SCc2ccc(F)cc2)nc2c1c(=O)[nH]c(=O)n2C,old
6.1,Cl.O=C(/C=C/c1ccc(O)cc1)Nc1cccc(OCC2CCNCC2)c1,old
4.81,COc1ccc(CSc2nc3nc(C)cc(NN)n3n2)cc1,old
4.99,COc1cc(/C=C/C(=O)Nc2ccc(CC(N)=O)cc2)ccc1O,old
4.65,CC(C)c1cc(NN)n2nc(SCc3ccccc3)nc2n1,old
5.75,C=C1C(=O)OCC1C(O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(Cl)cc12,old
4.18,Clc1ccc(C2CN(c3ccccc3)N=C2c2ccco2)cc1,old
4.3,Cl.O=C(/C=C/c1ccccc1O)Nc1cccc(OCC2CCNCC2)c1,old
6.52,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,old
5.37,Oc1cccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)c1,old
5.76,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,old
4.29,CCOC(=O)c1c2c(n(C)c1CO)C(=O)C(=O)c1ccc(Br)cc1-2,old
5.02,Nc1ccc(/C=C/c2ccc(O)c(-c3ncccn3)c2)cc1,old
4.72,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,old
7.6,Cc1c(C(=O)N2CC[C@H](N(C)C)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc2nn(C)cc2c1,old
6.12,N/C(=N\O)c1ccc(/C=C/c2ccnc(-c3ccccc3O)c2)cc1,old
7.44,CN[C@H]1CCN(C(=O)c2nc(-c3ccc(C#N)c(F)c3)n(-c3cc4cn(C)nc4cc3F)c2C)C1,old
7.55,Cc1c(C(=O)N2CC[C@H](N(C)C)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1cc(F)c2nn(C)cc2c1,old
4.53,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3cccc(Br)c3)nc2n1,old
5.45,Nc1ccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)cc1,old
6.96,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](CN[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,old
5.35,COc1cc(/C=C/C(=O)Nc2ccc(N)cc2)ccc1O,old
8.35,CN[C@@H]1CCCN(C(=O)c2nc(-c3ccc(C#N)c(F)c3)n(-c3ccc4nn(C)c(Cl)c4c3)c2C)C1,old
6.16,FC(F)(F)Cc1cc2c(N3CCC(N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1,old
5.29,C#CCSc1nc2nc(C)cc(NN)n2n1,old
7.03,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CCC[C@@H](N)C3)c2C)cn1,old
5.05,C=C1C(=O)OCC1C(O)c1cn(Cc2ccccc2C(F)(F)F)c2ccccc12,old
4.61,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCC3CCCCC3)nc2n1,old
4.67,Cc1cc(NN)n2nc(SCc3cccc(C(F)(F)F)c3)nc2n1,old
5.79,Cc1cc(NN)n2nc(SCc3csc4ccc(Cl)cc34)nc2n1,old
6.62,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@@H](N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1,old
7.16,Cc1c(C(=O)N2CCC[C@@H](N)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc(C2CC2)nc1,old
5.25,COc1cc(/C=C/C(=O)Nc2ccc(O)cc2)ccc1O,old
4.91,Cc1cc(NN)n2nc(SCc3ccc([N+](=O)[O-])cc3)nc2n1,old
4.73,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(F)cc3)nc2n1,old
7.18,Fc1ccc([C@@H]2C[C@H]2N[C@H]2CC[C@@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,old
5.23,COCc1cccc(NC(=O)/C=C/c2ccc(O)c(OC)c2)c1,old
7.55,Cc1c(C(=O)N2CCC[C@@H](N)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc2nn(C)cc2c1,old
4.88,Cc1cc(NN)n2nc(SCc3ccccc3C(F)(F)F)nc2n1,old
4.55,CCCSc1nc2nc(C)cc(Nc3ccc(N4CCN(C)CC4)cc3)n2n1,old
8.04,CN1CCN(S(=O)(=O)c2cccc(C(=O)N/N=C3\CCc4c(Cl)ccc(O)c43)c2)CC1,old
5.22,COc1cc(/C=C/C(=O)Nc2cccc(N)c2)ccc1O,old
4.68,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccccc3Br)nc2n1,old
5.23,C=C1C(=O)OCC1C(O)c1cn(Cc2ccccc2F)c2ccccc12,old
5.35,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(F)cc2)c2ccccc12,old
8.34,CN1CCCN(S(=O)(=O)c2cccc(C(=O)N/N=C3\CCc4c(Cl)ccc(O)c43)c2)CC1,old
5.54,CCN(CC)S(=O)(=O)c1cccc(C(=O)N/N=C2\CCc3cccc(O)c32)c1,old
7.84,Cc1c(C(=O)N2CC[C@H](N)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc2nn(C)cc2c1,old
5.31,COc1cc(/C=C/C(=O)Nc2ccccc2F)ccc1O,old
4.72,Cc1cc(NN)n2nc(SCC3CC3)nc2n1,old
8.64,CN1CCCN(S(=O)(=O)c2cccc(C(=O)N/N=C3\CCc4cccc(O)c43)c2)CC1,old
6.73,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](CN[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1,old
5.91,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(F)cc2)c2ccc(Cl)cc12,old
4.28,CCCn1c(SCc2ccc(C(C)(C)C)cc2)nc2c1c(=O)[nH]c(=O)n2C,old
5.83,Nc1cccc(/C=C/c2ccc(O)c(-c3cc(O)ccn3)c2)c1,old
4.59,CCCSc1nc2nc(C)cc(NN)n2n1,old
6.44,Fc1ccc([C@@H]2C[C@H]2NC[C@H]2CC[C@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,old
4.92,COc1cc(/C=C/C(=O)Nc2ccc(C(N)=O)cc2)ccc1O,old
5.12,O=C1C(=O)N(CN2CCC(Cc3ccccc3)CC2)c2ccc([N+](=O)[O-])cc21,old
7.04,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N[C@H]3CCNC3)c2C)cc1F,old
4.59,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(F)c(Cl)c3)nc2n1,old
6.04,N/C(=N\O)c1ccc(/C=C/c2ccc(O)c(-c3ncccn3)c2)cc1,old
7.47,Cc1ccc(-n2c(-c3ccc(C#N)cc3)nc(C(=O)N3CCC[C@@H](N)C3)c2C)cc1,old
7.21,FC(F)(F)Cc1cc2c(N3CCC(CN[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1,old
5.23,Cc1cc(NN)n2nc(SCc3ccc(Cl)cc3)nc2n1,old
6.07,Nc1cccc(/C=C/c2ccc(O)c(-c3ncccn3)c2)c1,old
4.52,C=CCSc1nc2nc(C)cc(Nc3ccc(N4CCN(C)CC4)cc3)n2n1,old
4.71,Cc1cc(NN)n2nc(SCc3c(Cl)cccc3Cl)nc2n1,old
4.64,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(Cl)cc3)nc2n1,old
4.95,Cc1cc(NN)n2nc(SCc3ccccc3Br)nc2n1,old
7.07,FC(F)(F)Cc1cc2c(N3CCC(CN[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,old
5.05,CCCn1c(SCc2cccc(F)c2)nc2c1c(=O)[nH]c(=O)n2C,old
7.21,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)NC3CCNCC3)c2C)cc1F,old
4.47,Cl.O=C(/C=C/c1cccc(Br)c1)Nc1cccc(OCC2CCNCC2)c1,old
5.55,COc1cc(/C=C/C(=O)Nc2ccccc2COc2ccc(OC3CCNCC3)cc2)ccc1O.Cl,old
5.89,N/C(=N\O)c1cccc(/C=C/c2ccc(O)c(-c3ncccn3)c2)c1,old
8.31,CN1CCN(S(=O)(=O)c2cccc(C(=O)N/N=C3\CCc4cccc(O)c43)c2)CC1,old
4.76,Cc1cc(C(=O)N2CCC(Cc3cccc(C(N)=O)c3)C2)nc2[nH][nH]c(=O)c12,old
5.11,COc1cc(/C=C/C(=O)Nc2ccc(CCC(=O)NN)cc2)ccc1O,old
4.59,NNc1c2c(nc3nc(SCc4ccccc4)nn13)CCC2,old
6.83,Fc1ccc([C@@H]2C[C@H]2N[C@H]2CC[C@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,old
4.81,Cc1cc(NN)n2nc(SCCc3ccccc3)nc2n1,old
5.18,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)c(Cl)c2)c2ccccc12,old
7.11,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N[C@@H]3CCNC3)c2C)cc1F,old
5.08,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)nc2)c2ccc(Cl)cc12,old
7.95,Cl.Cl.N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccccc2)CC1,old
6.6,Fc1ccc([C@@H]2C[C@H]2NCC2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,old
5.53,COc1c(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,old
5.17,N[C@H]1C[C@]1(F)c1ccc(Cl)cc1,old
5.68,N[C@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1,old
5.45,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,old
4.66,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,old
6.49,c1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1,old
4.19,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,old
5.9,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,old
4.58,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,old
4.78,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,old
4.9,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,old
4.55,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,old
6.22184875,COC1=C(O)C=CC(CNC(CCCC/C=C/C(C)C)=O)=C1,new
5.530177984,OC1=C2C(OC=C(C3=CC=C(OC)C=C3)C2=O)=CC(O)=C1,new
6.958607315,OC1=CC=C(/C=C/C(O[C@@H](C(O)=O)CC2=CC=C(O)C(O)=C2)=O)C3=C1O[C@H](C4=CC(O)=C(O)C=C4)[C@H]3C(O[C@H](CC5=CC(O)=C(O)C=C5)C(O)=O)=O,new
4.679230772,OC1=C(O)C=CC(/C=C/C(O[C@H](CC2=CC(O)=C(O)C=C2)C(O)=O)=O)=C1,new
4.799970733,CC1=C(C=CC(C(OC[C@@H]2C)=C2C3=O)=C4C3=O)C4=CC=C1,new
5.044793462,O=C(C1=C(C2=C3[C@@H](C)CO2)C=CC4=C1CCCC4(C)C)C3=O,new
4.783834098,CC1=C(C=CC(C(OC=C2C)=C2C3=O)=C4C3=O)C4=CC=C1,new
5.920818754,O=C(C1=C(C2=C3C(C)=CO2)C=CC4=C1CCCC4(C)C)C3=O,new
6.853871964,COC(C(OC)=C1)=CC2=C1C3=CC4=CC=C(OCO5)C5=C4C=[N+]3CC2,new
6.327902142,OC1=CC2=C(C=C1OC)CC[N+]3=CC4=C(OC)C(OC)=CC=C4C=C32,new
5.809668302,OC(C(OC)=C1)=CC2=C1C3=CC4=CC=C(OC)C(OC)=C4C=[N+]3CC2,new
5.156767222,COC1=C(C=[N+](CCC2=C3C=C4C(OCO4)=C2)C3=C5)C5=CC=C1OC,new
4.912573543,COC1=C(C=[N+](CCC2=C3C=C(OC)C(OC)=C2)C3=C4)C4=CC=C1OC,new
7.095014119,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OC[C@H]5CNCC5)C=C4)CCC6)C6=CC=C3,new
6.828098109,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OC[C@@H]5CNCC5)C=C4)CCC6)C6=CC=C3,new
7.329939783,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OC5CCNC5)C=C4)CCC6)C6=CC=C3,new
7.416347891,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(O[C@H]5CC[C@@H](N)CC5)C=C4)CCC6)C6=CC=C3,new
7.436756299,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(O[C@H]5CC[C@H](N)CC5)C=C4)CCC6)C6=CC=C3,new
7.439256699,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
7.423889106,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OCC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
7.324588306,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OCCCN)C=C4)CCC5)C5=CC=C3,new
7.4405722,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(O[C@H]5CC[C@H](N(C)C)CC5)C=C4)CCC6)C6=CC=C3,new
7.417368561,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OC5CCN(C)CC5)C=C4)CCC6)C6=CC=C3,new
8.083546051,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OC5CC[N+](C)(C)CC5)C=C4)CCC6)C6=CC=C3,new
7.271727402,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OCC5CCN(C)CC5)C=C4)CCC6)C6=CC=C3,new
7.762959209,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OCC5CC[N+](C)(C)CC5)C=C4)CCC6)C6=CC=C3,new
7.505011026,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OCCCN(C)C)C=C4)CCC5)C5=CC=C3,new
6.135299105,O=C(C1=CC(SC=C2)=C2N1C)NC3=C(N(CC4=CC=C(OCC5CCOCC5)C=C4)CCC6)C6=CC=C3,new
5.739928612,O=C(C1=CC=C(C(F)(F)F)C=C1)NC2=C(N(CC3=CC=C(OC4CCNCC4)C=C3)CCC5)C5=CC=C2,new
5.290730039,O=C(C1=C(F)C=C(C(F)(F)F)C=C1)NC2=C(N(CC3=CC=C(OC4CCNCC4)C=C3)CCC5)C5=CC=C2,new
5.806875402,O=C(C1=C(C)C=CN=C1)NC2=C(N(CC3=CC=C(OC4CCNCC4)C=C3)CCC5)C5=CC=C2,new
4.725842151,O=C(C1=CC(C=CC=C2)=C2N=C1)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
4.883060353,O=C(C1=NC(C=CC=C2)=C2C=C1)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6.27572413,O=C(C1=CC2=CC=CC=C2O1)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6.031517051,O=C(C1=CC2=CC=CC=C2S1)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
5.55129368,O=C(C1=CC2=CC=CC=C2N1)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6.036212173,O=C(C1=NC2=CC=CC=C2S1)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
5.63638802,O=C(C1=NC2=CC=CC=C2N1)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6.013228266,O=C(C1=NN(C)C2=C1C=CC=C2)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6.26760624,O=C(C1=CC=CC2=C1C=CN2)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
5.339134522,O=C(C1=CC(C=CN2)=C2C=C1)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
5.406713933,O=C(C1=CC=CC2=C1C=CN2C)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
4.591081979,O=C(C1=CC(C=CN2C)=C2C=C1)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
5.35261703,O=C(C1=CC=CC2=C1N(C)C=C2)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
5.341988603,O=C(C1=CN(C)C2=C1C=CC=C2)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
7.301029996,O=C(C1=CC2=CC=CC=C2N1C)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6.823908741,O=C(C1=CC2=CC=CC=C2N1CC)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
5.818156412,O=C(C1=CC2=CC=CC=C2N1CCC)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
4.787546039,O=C(C1=CC2=CC(Cl)=CC=C2N1C)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6.26760624,O=C(C1=CC2=CC(Cl)=CC=C2N1C)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
5.946921557,O=C(C1=CC2=CC=C(Cl)C=C2N1C)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6.744727495,O=C(C1=CC2=CC=CC=C2N1C(C)C)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
5.576754126,O=C(C1=CC2=CC=CC=C2N1CC3CC3)NC4=C(N(CC5=CC=C(OC6CCNCC6)C=C5)CCC7)C7=CC=C4,new
6.408935393,O=C(C1=CC2=CC=CC=C2N1C(F)F)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6.107905397,O=C(C1=CC2=CC=CC=C2N1CC(F)F)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
7.22184875,O=C(C1=CC2=CC=CC=C2N1CCF)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6.823908741,O=C(C1=CC2=CC=CC=C2N1CCCl)NC3=C(N(CC4=CC=C(OC5CCNCC5)C=C4)CCC6)C6=CC=C3,new
6,ClC1=C(C2=CC=C(C#N)C=C2)N=C(NC[C@]3([H])CNCC3)N=C1,new
8.698970004,N#CC(C=C1)=CC=C1C2=C(C3=CC=C(C)C=C3)C=NC(C[C@]4([H])CNCC4)=N2,new
8.853871964,N#CC(C=C1)=CC=C1C2=C(C3=CC=C(C)C=C3)C=NC(N4CC[C@@](NCC5)([H])[C@@]5([H])C4)=N2,new
8.522878745,N#CC(C=C1)=CC=C1C2=C(C3=CC=C(C)C=C3)C=NC(N4CCC(N)CC4)=N2,new
8.853871964,N#CC(C=C1)=CC=C1C2=C(C3=CC=C(C)C=C3)N(C)C(C(N4CCC(N)CC4)=N2)=O,new
9.301029996,N#CC(C=C1)=C(F)C=C1C2=C(C3=CC=C(C)C=C3)N(C)C(C(N4CCC(N)CC4)=N2)=O,new
7.958607315,N#CC(C=C1)=CC(F)=C1C2=C(C3=CC=C(C)C=C3)N(C)C(C(N4CCC(N)CC4)=N2)=O,new
8.853871964,N#CC(C=C1)=CC=C1C2=C(C3=CC=C(C)C=C3)C(N(C)C(N4CCC(N)CC4)=N2)=O,new
